Date,Country,Population,Total Tests,Total Cases,Total Deaths,Total Recovered,Serious or Critical,Active Cases
16-05-2020,Antigua and Barbuda,97833,183,25,3,19,1,3
16-05-2020,Botswana,2345678,11495,24,1,17,,6
16-05-2020,Gambia,2407856,1341,23,1,12,,10
16-05-2020,Timor-Leste,1315315,738,24,,24,,0
16-05-2020,Grenada,112462,2419,22,,14,4,8
16-05-2020,Bhutan,770586,13660,21,,5,,16
16-05-2020,Laos,7262665,4424,19,,14,,5
16-05-2020,Belize,396732,1043,18,2,16,,0
16-05-2020,Fiji,895677,1300,18,,15,,3
16-05-2020,New Caledonia,285170,5454,18,,18,,0
16-05-2020,Saint Lucia,183529,786,18,,18,,0
16-05-2020,St. Vincent Grenadines,110899,155,17,,14,,3
16-05-2020,Curaçao,164015,389,16,1,14,,1
16-05-2020,Dominica,71965,420,16,,15,,1
16-05-2020,Namibia,2535193,2074,16,,13,,3
16-05-2020,Saint Kitts and Nevis,53155,327,15,,14,,1
16-05-2020,Falkland Islands,3467,402,13,,13,,0
16-05-2020,Turks and Caicos,38653,109,12,1,10,,1
16-05-2020,Vatican City,801,,12,,2,,10
16-05-2020,Comoros,867268,,11,1,3,,7
16-05-2020,Montserrat,4992,36,11,1,10,,0
16-05-2020,Suriname,586006,404,10,1,9,,0
16-05-2020,Greenland,56759,1629,11,,11,,0
16-05-2020,Seychelles,98275,,11,,10,,1
16-05-2020,British Virgin Islands,30207,167,8,1,6,,1
16-05-2020,Papua New Guinea,8925907,2402,8,,8,,0
16-05-2020,Caribbean Netherlands,26194,357,6,,6,,0
16-05-2020,St. Barth,9874,,6,,6,,0
16-05-2020,Western Sahara,595462,,6,,6,,0
16-05-2020,Anguilla,14987,,3,,3,,0
16-05-2020,Lesotho,2140235,,1,,,,1
16-05-2020,Saint Pierre Miquelon,5797,,1,,1,,0
17-05-2020,USA,330774664,11875580,1527664,90978,346389,16355,1090297
17-05-2020,Russia,145927292,6916088,281752,2631,67373,2300,211748
17-05-2020,Spain,46752703,3037840,277719,27650,195945,1152,54124
17-05-2020,Brazil,212380932,735224,241080,16118,94122,8318,130840
17-05-2020,UK,67844241,2580769,243695,34636,,1559,
17-05-2020,Italy,60471924,3004960,225435,31908,125176,762,68351
17-05-2020,France,65256826,1384633,179569,28108,61213,2087,90248
17-05-2020,Germany,83752855,3147771,176651,8049,153400,1166,15202
17-05-2020,Turkey,84230075,1624994,149435,4140,109962,914,35333
17-05-2020,Iran,83862642,686935,120198,6988,94464,2705,18746
17-05-2020,India,1378381772,2227642,95698,3025,36795,,55878
17-05-2020,Peru,32915899,650613,92273,2648,28621,850,61004
17-05-2020,China,1439323776,,82947,4634,78227,10,86
17-05-2020,Canada,37702769,1300729,77002,5782,38550,502,32670
17-05-2020,Saudi Arabia,34747330,586405,54752,312,25722,202,28718
17-05-2020,Belgium,11583739,682980,55280,9052,14630,371,31598
17-05-2020,Mexico,128770253,163691,47144,5045,31848,378,10251
17-05-2020,Chile,19096687,363496,43781,450,19213,769,24118
17-05-2020,Netherlands,17130492,287943,43995,5680,,349,
17-05-2020,Pakistan,220356788,373410,40151,873,11341,111,27937
17-05-2020,Qatar,2875047,157570,32604,15,4370,165,28219
17-05-2020,Ecuador,17610231,95047,33182,2736,3433,189,27013
17-05-2020,Switzerland,8647139,343359,30587,1881,27500,69,1206
17-05-2020,Belarus,9449678,350515,29650,165,9932,92,19553
17-05-2020,Sweden,10091856,177500,30143,3679,4971,287,21493
17-05-2020,Portugal,10200063,618066,29036,1218,4636,108,23182
17-05-2020,Singapore,5844888,246254,28038,22,9340,16,18676
17-05-2020,Ireland,4931150,258808,24112,1543,19470,54,3099
17-05-2020,UAE,9875965,1600923,23358,220,8512,1,14626
17-05-2020,Bangladesh,164493041,175228,22268,328,4373,1,17567
17-05-2020,Poland,37851327,620249,18529,925,7451,160,10153
17-05-2020,Ukraine,43762985,227801,18291,514,5116,238,12661
17-05-2020,Indonesia,273176544,187965,17514,1148,4129,,12237
17-05-2020,Romania,19251921,310407,16871,1107,9890,205,5874
17-05-2020,Israel,8638917,498711,16617,272,12942,50,3403
17-05-2020,South Africa,59218133,460873,15515,264,7006,119,8245
17-05-2020,Japan,126520115,244452,16285,744,11153,230,4388
17-05-2020,Colombia,50817787,190114,15574,574,3751,136,11249
17-05-2020,Austria,9000366,362509,16242,629,14563,48,1050
17-05-2020,Kuwait,4262847,244476,14850,112,4093,168,10645
17-05-2020,Egypt,102094004,135000,12229,630,3172,41,8427
17-05-2020,Dominican Republic,10834889,50108,12314,428,5847,127,6039
17-05-2020,Philippines,109403890,215060,12513,824,2635,79,9054
17-05-2020,S. Korea,51264120,747653,11050,262,9888,55,900
17-05-2020,Denmark,5789832,455613,10927,547,9227,27,1153
17-05-2020,Serbia,8741321,181272,10610,230,4713,18,5667
17-05-2020,Panama,4306425,49104,9449,269,6080,72,3100
17-05-2020,Czechia,10706690,353186,8475,298,5462,39,2715
17-05-2020,Argentina,45146322,103220,8068,373,2569,154,5126
17-05-2020,Norway,5416217,216350,8249,232,32,20,7985
17-05-2020,Algeria,43752773,6500,7019,548,3507,22,2964
17-05-2020,Bahrain,1693667,236828,6956,12,2910,8,4034
17-05-2020,Afghanistan,38817349,22639,6664,169,778,19,5717
17-05-2020,Australia,25464216,1042126,7045,98,6367,16,580
17-05-2020,Morocco,36857758,89957,6870,192,3660,1,3018
17-05-2020,Malaysia,32315733,443263,6894,113,5571,13,1210
17-05-2020,Kazakhstan,18749587,505216,6157,34,3256,31,2867
17-05-2020,Finland,5539729,146800,6347,298,5000,30,1049
17-05-2020,Nigeria,205486161,33970,5959,182,1594,7,4183
17-05-2020,Moldova,4035024,20447,6060,211,2344,251,3505
17-05-2020,Ghana,30991423,173096,5735,29,1754,5,3952
17-05-2020,Oman,5089968,61000,5186,22,1465,31,3699
17-05-2020,Armenia,2962604,40230,4472,60,1925,10,2487
17-05-2020,Bolivia,11653648,14803,3826,165,473,3,3188
17-05-2020,Luxembourg,624724,62153,3945,107,3702,14,136
17-05-2020,Iraq,40108260,149701,3404,123,2218,,1063
17-05-2020,Hungary,9663123,135137,3509,451,1396,47,1662
17-05-2020,Cameroon,26461313,,3105,140,1567,28,1398
17-05-2020,Azerbaijan,10128288,232077,3274,39,2015,37,1220
17-05-2020,Thailand,69779718,286008,3028,56,2856,61,116
17-05-2020,Greece,10428746,128525,2834,163,1374,22,1297
17-05-2020,Guinea,13086759,10304,2658,16,1133,18,1509
17-05-2020,Uzbekistan,33409960,460000,2753,12,2247,8,494
17-05-2020,Honduras,9885245,5653,2565,138,278,10,2149
17-05-2020,Sudan,43719159,,2289,97,222,,1970
17-05-2020,Senegal,16687100,24599,2480,25,973,6,1482
17-05-2020,Bosnia and Herzegovina,3283087,49832,2290,133,1436,4,721
17-05-2020,Bulgaria,6954222,65574,2211,108,598,45,1505
17-05-2020,Croatia,4108081,53877,2226,95,1936,10,195
17-05-2020,Ivory Coast,26294743,18303,2109,27,1004,,1078
17-05-2020,Guatemala,17874358,7200,1763,33,138,5,1592
17-05-2020,Cuba,11327404,81917,1872,79,1495,10,298
17-05-2020,North Macedonia,2083384,21436,1792,101,1293,21,398
17-05-2020,Iceland,340982,56875,1802,10,1786,,6
17-05-2020,Estonia,1326433,69520,1774,63,938,4,773
17-05-2020,Tajikistan,9510530,,1524,39,,,1485
17-05-2020,Lithuania,2726360,228726,1541,56,997,17,488
17-05-2020,DRC,89204344,,1455,61,270,,1124
17-05-2020,Djibouti,986245,17532,1401,4,972,,425
17-05-2020,New Zealand,4817585,228148,1499,21,1433,,45
17-05-2020,Slovakia,5459339,142462,1494,28,1163,3,303
17-05-2020,Slovenia,2078905,69363,1466,104,273,5,1089
17-05-2020,Somalia,15835721,,1421,56,152,2,1213
17-05-2020,Gabon,2219053,7445,1320,11,244,10,1065
17-05-2020,El Salvador,6482375,55694,1338,27,462,23,849
17-05-2020,Mayotte,271976,5200,1342,18,627,10,697
17-05-2020,Kyrgyzstan,6510930,59490,1138,14,804,5,320
17-05-2020,Maldives,539365,11775,1094,4,58,9,1032
17-05-2020,Hong Kong,7489763,168291,1056,4,1024,1,28
17-05-2020,Tunisia,11803787,40559,1037,45,816,3,176
17-05-2020,Guinea-Bissau,1962083,1500,990,4,26,,960
17-05-2020,Latvia,1888464,88405,1008,19,662,2,327
17-05-2020,Sri Lanka,21402783,43137,981,9,538,1,434
17-05-2020,Albania,2878155,12024,946,31,715,1,200
17-05-2020,Lebanon,6828869,61479,911,26,247,3,638
17-05-2020,Cyprus,1206320,87549,916,17,515,10,384
17-05-2020,Kenya,53621669,43712,887,50,313,1,524
17-05-2020,Niger,24088734,5816,904,54,698,,152
17-05-2020,Mali,20174887,3383,860,52,494,,314
17-05-2020,Costa Rica,5088572,20115,863,10,565,3,288
17-05-2020,Burkina Faso,20829100,,796,51,644,,101
17-05-2020,Paraguay,7121943,20124,786,11,202,,573
17-05-2020,Andorra,77251,3750,761,51,617,3,93
17-05-2020,Zambia,18317156,17354,753,7,188,1,558
17-05-2020,Uruguay,3472331,33861,734,20,564,4,150
17-05-2020,Equatorial Guinea,1396874,854,594,7,22,,565
17-05-2020,Georgia,3990035,38961,695,12,425,6,258
17-05-2020,San Marino,33923,3499,654,41,201,1,412
17-05-2020,Jordan,10191015,144356,613,9,408,5,196
17-05-2020,Venezuela,28445034,575374,541,10,241,1,290
17-05-2020,Malta,441407,50616,553,6,454,1,93
17-05-2020,Channel Islands,173672,5342,554,43,458,,53
17-05-2020,Haiti,11385726,1669,456,20,21,,415
17-05-2020,Jamaica,2959659,8193,517,9,121,,387
17-05-2020,Chad,16364523,,503,53,117,,333
17-05-2020,Sierra Leone,7956645,,505,32,141,,332
17-05-2020,Tanzania,59512999,,509,21,183,7,305
17-05-2020,Réunion,894557,17200,443,,354,4,89
17-05-2020,Taiwan,23811805,69206,440,7,395,,38
17-05-2020,Congo,5500730,,391,15,87,,289
17-05-2020,Palestine,5086351,44876,381,2,335,,44
17-05-2020,Nepal,29071791,92440,295,2,36,,257
17-05-2020,Ethiopia,114599417,57254,317,5,113,,199
17-05-2020,Benin,12082333,25471,339,2,83,,254
17-05-2020,Isle of Man,84980,4102,335,24,285,9,26
17-05-2020,Mauritius,1271525,86887,332,10,322,,0
17-05-2020,Togo,8254058,12613,301,11,104,,186
17-05-2020,Cabo Verde,555261,892,328,3,84,,241
17-05-2020,CAR,4819377,3498,327,,13,,314
17-05-2020,Montenegro,628057,10167,324,9,311,2,4
17-05-2020,Vietnam,97234232,275000,320,,260,2,60
17-05-2020,Madagascar,27599599,5670,304,1,114,2,189
17-05-2020,Rwanda,12911155,49374,292,,197,,95
17-05-2020,South Sudan,11177895,3356,290,4,4,,282
17-05-2020,Uganda,45550580,72161,227,,63,,164
17-05-2020,Sao Tome and Principe,218653,175,235,7,4,,224
17-05-2020,Liberia,5042565,,226,21,120,,85
17-05-2020,French Guiana,297687,,197,1,125,,71
17-05-2020,Eswatini,1158724,4160,203,2,73,,128
17-05-2020,Martinique,375298,,192,14,91,,87
17-05-2020,Myanmar,54366792,13634,184,6,97,,81
17-05-2020,Faeroe Islands,48841,8863,187,,187,,0
17-05-2020,Guadeloupe,400116,2866,155,13,109,3,33
17-05-2020,Gibraltar,33692,5060,147,,145,,2
17-05-2020,Mozambique,31141818,6011,137,,44,,93
17-05-2020,Brunei,436979,16892,141,1,136,2,4
17-05-2020,Mongolia,3271795,10318,136,,21,2,115
17-05-2020,Yemen,29742981,120,128,20,1,,107
17-05-2020,Bermuda,62304,5017,123,9,73,2,41
17-05-2020,Guyana,786108,1089,117,10,43,2,64
17-05-2020,Cambodia,16690788,15152,122,,122,1,0
17-05-2020,Trinidad and Tobago,1398962,2678,116,8,107,,1
17-05-2020,Aruba,106713,1937,101,3,93,4,5
17-05-2020,Monaco,39209,,96,4,87,1,5
17-05-2020,Bahamas,392795,1814,96,11,42,1,43
17-05-2020,Cayman Islands,65629,5900,94,1,55,,38
17-05-2020,Barbados,287335,3924,88,7,68,4,13
17-05-2020,Liechtenstein,38115,900,82,1,55,,26
17-05-2020,Mauritania,4633922,2015,62,4,7,,51
17-05-2020,Sint Maarten,42817,414,77,15,54,7,8
17-05-2020,Malawi,19066433,1803,70,3,27,1,40
17-05-2020,Libya,6859926,3633,65,3,35,,27
17-05-2020,French Polynesia,280717,3216,60,,59,,1
17-05-2020,Syria,17446406,,58,3,36,,19
17-05-2020,Angola,32731783,6136,48,2,17,,29
17-05-2020,Zimbabwe,14836491,27059,44,4,17,,23
17-05-2020,Macao,648258,,45,,43,1,2
17-05-2020,Burundi,11844472,284,23,1,15,,7
17-05-2020,Saint Martin,38585,,39,3,30,1,6
17-05-2020,Eritrea,3540444,,39,,39,,0
17-05-2020,Nicaragua,6615040,,25,8,7,,10
17-05-2020,Antigua and Barbuda,97833,183,25,3,19,1,3
17-05-2020,Botswana,2345678,11495,25,1,17,,7
17-05-2020,Gambia,2407856,1341,23,1,12,,10
17-05-2020,Timor-Leste,1315315,738,24,,24,,0
17-05-2020,Grenada,112462,2419,22,,14,4,8
17-05-2020,Bhutan,770586,13701,21,,5,,16
17-05-2020,Laos,7262665,4451,19,,14,,5
17-05-2020,Belize,396732,1043,18,2,16,,0
17-05-2020,Fiji,895677,1300,18,,15,,3
17-05-2020,New Caledonia,285170,5454,18,,18,,0
17-05-2020,Saint Lucia,183529,786,18,,18,,0
17-05-2020,St. Vincent Grenadines,110899,155,17,,14,,3
17-05-2020,Curaçao,164015,389,16,1,14,,1
17-05-2020,Dominica,71965,420,16,,15,,1
17-05-2020,Namibia,2535193,2074,16,,13,,3
17-05-2020,Saint Kitts and Nevis,53155,327,15,,14,,1
17-05-2020,Falkland Islands,3467,402,13,,13,,0
17-05-2020,Turks and Caicos,38653,109,12,1,10,,1
17-05-2020,Vatican City,801,,12,,2,,10
17-05-2020,Comoros,867268,,11,1,3,,7
17-05-2020,Montserrat,4992,36,11,1,10,,0
17-05-2020,Suriname,586006,404,10,1,9,,0
17-05-2020,Greenland,56759,1629,11,,11,,0
17-05-2020,Seychelles,98275,,11,,10,,1
17-05-2020,British Virgin Islands,30207,167,8,1,6,,1
17-05-2020,Papua New Guinea,8925907,2402,8,,8,,0
17-05-2020,Caribbean Netherlands,26194,357,6,,6,,0
17-05-2020,St. Barth,9874,,6,,6,,0
17-05-2020,Western Sahara,595462,,6,,6,,0
17-05-2020,Anguilla,14987,,3,,3,,0
17-05-2020,Lesotho,2140235,,1,,,,1
17-05-2020,Saint Pierre Miquelon,5797,,1,,1,,0
18-05-2020,USA,330774664,12300744,1550294,91981,356383,16868,1101930
18-05-2020,Russia,145927292,7147014,290678,2722,70209,2300,217747
18-05-2020,Spain,46752703,3037840,278188,27709,196958,1152,53521
18-05-2020,Brazil,212380932,735224,255368,16853,100459,8318,138056
18-05-2020,UK,67844241,2682716,246406,34796,,1559,
18-05-2020,Italy,60471924,3041366,225886,32007,127326,749,66553
18-05-2020,France,65256826,1384633,179927,28239,61728,1998,89960
18-05-2020,Germany,83752855,3147771,177289,8123,154600,1133,14566
18-05-2020,Turkey,84230075,1650135,150593,4171,111577,903,34845
18-05-2020,Iran,83862642,701640,122492,7057,95661,2294,19774
18-05-2020,India,1378381772,2302792,100328,3156,39233,,57939
18-05-2020,Peru,32915899,661132,94933,2789,30306,866,61838
18-05-2020,China,1439323776,,82954,4634,78238,8,82
18-05-2020,Canada,37702769,1323371,78072,5842,39228,502,33002
18-05-2020,Saudi Arabia,34747330,601954,57345,320,28748,237,28277
18-05-2020,Belgium,11583739,696840,55559,9080,14657,342,31822
18-05-2020,Mexico,128770253,172294,49219,5177,33329,378,10713
18-05-2020,Chile,19096687,381011,46059,478,20165,807,25416
18-05-2020,Netherlands,17130492,297347,44141,5694,,323,
18-05-2020,Pakistan,220356788,387335,42125,903,11922,111,29300
18-05-2020,Qatar,2875047,161695,33969,15,4899,172,29055
18-05-2020,Ecuador,17610231,96536,33582,2799,3433,186,27350
18-05-2020,Switzerland,8647139,345760,30597,1886,27600,57,1111
18-05-2020,Belarus,9449678,364319,30572,171,10130,92,20271
18-05-2020,Sweden,10091856,177500,30377,3698,4971,287,21708
18-05-2020,Portugal,10200063,652497,29209,1231,6430,105,21548
18-05-2020,Singapore,5844888,246254,28343,22,9835,12,18486
18-05-2020,Ireland,4931150,258808,24200,1547,19470,54,3183
18-05-2020,UAE,9875965,1600923,24190,224,9577,1,14389
18-05-2020,Bangladesh,164493041,185086,23870,349,4585,1,18936
18-05-2020,Poland,37851327,636046,18885,936,7628,160,10321
18-05-2020,Ukraine,43762985,232899,18616,535,5276,240,12805
18-05-2020,Indonesia,273176544,190660,18010,1191,4324,,12495
18-05-2020,Romania,19251921,313621,17036,1120,9930,193,5986
18-05-2020,Israel,8638917,505702,16643,276,13253,52,3114
18-05-2020,South Africa,59218133,475071,16433,286,7298,119,8849
18-05-2020,Japan,126520115,250151,16305,749,11564,228,3992
18-05-2020,Colombia,50817787,190114,16295,592,3903,136,11800
18-05-2020,Austria,9000366,366069,16269,629,14614,45,1026
18-05-2020,Kuwait,4262847,248314,15691,118,4339,161,11234
18-05-2020,Egypt,102094004,135000,12764,645,3440,41,8679
18-05-2020,Dominican Republic,10834889,50108,12725,434,6613,127,5678
18-05-2020,Philippines,109403890,244800,12718,831,2729,81,9158
18-05-2020,S. Korea,51264120,753211,11065,263,9904,55,898
18-05-2020,Denmark,5789832,463016,10968,548,9301,26,1119
18-05-2020,Serbia,8741321,185385,10699,231,4799,16,5669
18-05-2020,Panama,4306425,50348,9606,275,6081,72,3250
18-05-2020,Czechia,10706690,356515,8586,297,5641,36,2648
18-05-2020,Argentina,45146322,105829,8371,382,2625,154,5364
18-05-2020,Norway,5416217,218039,8257,233,32,18,7992
18-05-2020,Algeria,43752773,6500,7201,555,3625,22,3021
18-05-2020,Bahrain,1693667,243031,7184,12,2931,8,4241
18-05-2020,Afghanistan,38817349,23497,7072,173,801,19,6098
18-05-2020,Australia,25464216,1062034,7060,99,6392,12,569
18-05-2020,Morocco,36857758,94595,6952,192,3758,1,3002
18-05-2020,Malaysia,32315733,443263,6941,113,5615,13,1213
18-05-2020,Kazakhstan,18749587,540708,6440,35,3469,31,2936
18-05-2020,Finland,5539729,149700,6380,300,5000,34,1080
18-05-2020,Nigeria,205486161,35345,6175,191,1644,7,4340
18-05-2020,Moldova,4035024,20447,6138,217,2425,251,3496
18-05-2020,Ghana,30991423,173096,5735,29,1754,5,3952
18-05-2020,Oman,5089968,61000,5379,25,1496,31,3858
18-05-2020,Armenia,2962604,41850,4823,61,2019,10,2743
18-05-2020,Bolivia,11653648,14803,4088,169,493,3,3426
18-05-2020,Luxembourg,624724,62260,3947,107,3715,8,125
18-05-2020,Iraq,40108260,149701,3554,127,2310,,1117
18-05-2020,Hungary,9663123,137243,3535,462,1400,46,1673
18-05-2020,Cameroon,26461313,,3529,140,1567,28,1822
18-05-2020,Azerbaijan,10128288,235910,3387,40,2055,37,1292
18-05-2020,Thailand,69779718,286008,3031,56,2857,61,118
18-05-2020,Greece,10428746,131684,2836,165,1374,24,1297
18-05-2020,Guinea,13086759,10304,2796,16,1263,18,1517
18-05-2020,Uzbekistan,33409960,460000,2791,13,2314,8,464
18-05-2020,Honduras,9885245,5653,2646,142,319,14,2185
18-05-2020,Sudan,43719159,,2591,105,247,,2239
18-05-2020,Senegal,16687100,24599,2544,26,1076,6,1442
18-05-2020,Bosnia and Herzegovina,3283087,51320,2304,133,1464,4,707
18-05-2020,Bulgaria,6954222,65936,2235,110,612,43,1513
18-05-2020,Croatia,4108081,54820,2228,95,1946,10,187
18-05-2020,Ivory Coast,26294743,18608,2119,28,1040,,1051
18-05-2020,Guatemala,17874358,20820,1912,35,138,5,1739
18-05-2020,Cuba,11327404,83868,1881,79,1505,9,297
18-05-2020,North Macedonia,2083384,21722,1817,104,1301,21,412
18-05-2020,Iceland,340982,56882,1802,10,1786,,6
18-05-2020,Estonia,1326433,70188,1784,64,938,4,782
18-05-2020,Tajikistan,9510530,,1729,41,,,1688
18-05-2020,Lithuania,2726360,231104,1547,59,997,17,491
18-05-2020,DRC,89204344,,1538,61,272,,1205
18-05-2020,Djibouti,986245,18345,1518,7,1018,,493
18-05-2020,New Zealand,4817585,230718,1499,21,1433,,45
18-05-2020,Slovakia,5459339,143433,1495,28,1185,3,282
18-05-2020,Slovenia,2078905,69842,1466,104,1335,5,27
18-05-2020,Somalia,15835721,,1455,57,163,2,1235
18-05-2020,Gabon,2219053,7966,1432,11,301,9,1120
18-05-2020,El Salvador,6482375,57883,1413,30,474,21,909
18-05-2020,Mayotte,271976,5200,1370,18,627,9,725
18-05-2020,Kyrgyzstan,6510930,59490,1216,14,827,5,375
18-05-2020,Maldives,539365,11775,1106,4,58,9,1044
18-05-2020,Hong Kong,7489763,168291,1056,4,1025,1,27
18-05-2020,Tunisia,11803787,41620,1043,45,819,3,179
18-05-2020,Guinea-Bissau,1962083,1500,1032,4,38,,990
18-05-2020,Latvia,1888464,89123,1009,19,662,3,328
18-05-2020,Sri Lanka,21402783,44391,992,9,559,1,424
18-05-2020,Albania,2878155,12192,948,31,727,1,190
18-05-2020,Lebanon,6828869,62424,931,26,251,4,654
18-05-2020,Cyprus,1206320,87549,917,17,515,10,385
18-05-2020,Kenya,53621669,44851,912,50,336,1,526
18-05-2020,Niger,24088734,5888,909,55,714,,140
18-05-2020,Mali,20174887,3483,874,52,512,,310
18-05-2020,Costa Rica,5088572,20352,866,10,575,3,281
18-05-2020,Burkina Faso,20829100,,796,51,652,,93
18-05-2020,Paraguay,7121943,20124,788,11,219,,558
18-05-2020,Andorra,77251,3750,761,51,624,3,86
18-05-2020,Zambia,18317156,17875,761,7,192,1,562
18-05-2020,Uruguay,3472331,34384,737,20,569,4,148
18-05-2020,Equatorial Guinea,1396874,854,719,7,22,,690
18-05-2020,Georgia,3990035,39573,701,12,432,6,257
18-05-2020,San Marino,33923,3499,654,41,203,1,410
18-05-2020,Jordan,10191015,144356,629,9,413,5,207
18-05-2020,Venezuela,28445034,581082,618,10,253,1,355
18-05-2020,Malta,441407,51677,558,6,456,1,96
18-05-2020,Channel Islands,173672,5342,555,43,475,,37
18-05-2020,Haiti,11385726,2120,533,21,21,,491
18-05-2020,Jamaica,2959659,8515,520,9,127,,384
18-05-2020,Chad,16364523,,519,53,117,,349
18-05-2020,Sierra Leone,7956645,,519,33,148,,338
18-05-2020,Tanzania,59512999,,509,21,183,7,305
18-05-2020,Réunion,894557,17200,446,,354,4,92
18-05-2020,Taiwan,23811805,69395,440,7,398,,35
18-05-2020,Congo,5500730,,412,15,110,,287
18-05-2020,Palestine,5086351,44876,388,2,337,,49
18-05-2020,Nepal,29071791,100283,375,2,36,1,337
18-05-2020,Ethiopia,114599417,59029,352,5,116,,231
18-05-2020,Benin,12082333,25471,339,2,83,,254
18-05-2020,Isle of Man,84980,4167,335,24,296,9,15
18-05-2020,Mauritius,1271525,89814,332,10,322,,0
18-05-2020,Togo,8254058,13452,330,12,106,,212
18-05-2020,Cabo Verde,555261,892,328,3,85,,240
18-05-2020,CAR,4819377,3498,327,,13,,314
18-05-2020,Montenegro,628057,10167,324,9,311,2,4
18-05-2020,Vietnam,97234232,275000,324,,263,2,61
18-05-2020,Madagascar,27599599,5670,322,1,119,1,202
18-05-2020,Rwanda,12911155,51118,297,,203,,94
18-05-2020,South Sudan,11177895,3356,290,4,4,,282
18-05-2020,Uganda,45550580,73485,248,,63,,185
18-05-2020,Sao Tome and Principe,218653,175,246,7,4,,235
18-05-2020,Liberia,5042565,,229,22,123,,84
18-05-2020,French Guiana,297687,,210,1,131,,78
18-05-2020,Eswatini,1158724,4160,205,2,78,,125
18-05-2020,Martinique,375298,,192,14,91,,87
18-05-2020,Myanmar,54366792,14561,188,6,101,,81
18-05-2020,Faeroe Islands,48841,8863,187,,187,,0
18-05-2020,Guadeloupe,400116,2866,155,13,109,3,33
18-05-2020,Gibraltar,33692,5187,147,,145,,2
18-05-2020,Mozambique,31141818,6272,145,,44,,101
18-05-2020,Brunei,436979,17414,141,1,136,2,4
18-05-2020,Mongolia,3271795,11000,140,,24,2,116
18-05-2020,Yemen,29742981,120,130,20,1,,109
18-05-2020,Bermuda,62304,5549,125,9,77,2,39
18-05-2020,Guyana,786108,1164,124,10,44,3,70
18-05-2020,Cambodia,16690788,15242,122,,122,,0
18-05-2020,Trinidad and Tobago,1398962,2690,116,8,107,,1
18-05-2020,Aruba,106713,2021,101,3,93,4,5
18-05-2020,Monaco,39209,,97,4,87,1,6
18-05-2020,Bahamas,392795,1826,96,11,43,1,42
18-05-2020,Cayman Islands,65629,5900,94,1,55,,38
18-05-2020,Barbados,287335,4004,88,7,68,4,13
18-05-2020,Liechtenstein,38115,900,82,1,55,,26
18-05-2020,Mauritania,4633922,2583,81,4,7,,70
18-05-2020,Sint Maarten,42817,414,77,15,54,7,8
